0.000000 1.676266 0.000000 1.000000
0.100000 1.675508 0.000000 1.000000
0.200000 1.675685 0.000000 1.000000
0.300000 1.674676 0.000000 1.000000
0.400000 1.673582 0.000000 1.000000
0.500000 1.673311 0.000000 1.000000
0.600000 1.672996 0.000000 1.000000
0.700000 1.670381 0.000000 1.000000
0.800000 1.665525 0.000000 1.000000
0.900000 1.660738 0.000000 1.000000
1.000000 1.656610 0.000000 1.000000
1.100000 1.654985 0.000000 1.000000
1.200000 1.656397 0.000000 1.000000
1.300000 1.658940 0.000000 1.000000
1.400000 1.660415 0.000000 1.000000
1.500000 1.661022 0.000000 1.000000
1.600000 1.663100 0.000000 1.000000
1.700000 1.667777 0.000000 1.000000
1.800000 1.671505 0.000000 1.000000
1.900000 1.674917 0.000000 1.000000
2.000000 1.679546 0.000000 1.000000
2.100000 1.682980 0.000000 1.000000
2.200000 1.683956 0.000000 1.000000
2.300000 1.684501 0.000000 1.000000
2.400000 1.689051 0.000000 1.000000
2.500000 1.695965 0.000000 1.000000
2.600000 1.700658 0.000000 1.000000
2.700000 1.701251 0.000000 1.000000
2.800000 1.698559 0.000000 1.000000
2.900000 1.693361 0.000000 1.000000
3.000000 1.686225 0.000000 1.000000
3.100000 1.681863 0.000000 1.000000
3.200000 1.678973 0.000000 1.000000
3.300000 1.676535 0.000000 1.000000
3.400000 1.671076 0.000000 1.000000
3.500000 1.664186 0.000000 1.000000
3.600000 1.658830 0.000000 1.000000
3.700000 1.655469 0.000000 1.000000
3.800000 1.653469 0.000000 1.000000
3.900000 1.656626 0.000000 1.000000
4.000000 1.663079 0.000000 1.000000
4.100000 1.670131 0.000000 1.000000
4.200000 1.676436 0.000000 1.000000
4.300000 1.679873 0.000000 1.000000
4.400000 1.682520 0.000000 1.000000
4.500000 1.684180 0.000000 1.000000
4.600000 1.681909 0.000000 1.000000
4.700000 1.677039 0.000000 1.000000
4.800000 1.672727 0.000000 1.000000
4.900000 1.672032 0.000000 1.000000
5.000000 1.670060 0.000000 1.000000
5.100000 1.667516 0.388101 1.009119
5.200000 1.663707 0.327696 1.016263
