0.000000 1.676266 0.000000 1.000000
0.100000 1.672899 0.000000 1.000000
0.200000 1.670645 0.000000 1.000000
0.300000 1.670900 0.000000 1.000000
0.400000 1.672549 0.000000 1.000000
0.500000 1.674450 0.000000 1.000000
0.600000 1.678742 0.000000 1.000000
0.700000 1.682824 0.000000 1.000000
0.800000 1.687254 0.000000 1.000000
0.900000 1.691601 0.000000 1.000000
1.000000 1.696875 0.000000 1.000000
1.100000 1.703657 0.000000 1.000000
1.200000 1.709209 0.000000 1.000000
1.300000 1.708300 0.000000 1.000000
1.400000 1.705206 0.000000 1.000000
1.500000 1.703138 0.000000 1.000000
1.600000 1.700291 0.000000 1.000000
1.700000 1.695630 0.000000 1.000000
1.800000 1.689570 0.000000 1.000000
1.900000 1.680821 0.000000 1.000000
2.000000 1.669403 0.000000 1.000000
2.100000 1.660785 0.000000 1.000000
2.200000 1.657454 0.000000 1.000000
2.300000 1.655946 0.000000 1.000000
2.400000 1.654002 0.000000 1.000000
2.500000 1.653854 0.000000 1.000000
2.600000 1.654883 0.000000 1.000000
2.700000 1.657615 0.000000 1.000000
2.800000 1.662370 0.000000 1.000000
2.900000 1.670079 0.000000 1.000000
3.000000 1.679739 0.000000 1.000000
3.100000 1.688267 0.000000 1.000000
3.200000 1.695171 0.000000 1.000000
3.300000 1.699395 0.000000 1.000000
3.400000 1.703219 0.000000 1.000000
3.500000 1.705637 0.000000 1.000000
3.600000 1.703784 0.000000 1.000000
3.700000 1.701891 0.000000 1.000000
3.800000 1.700917 0.000000 1.000000
3.900000 1.701030 0.000000 1.000000
4.000000 1.699017 0.000000 1.000000
4.100000 1.697500 0.000000 1.000000
4.200000 1.698055 0.000000 1.000000
4.300000 1.699297 0.000000 1.000000
4.400000 1.698937 0.000000 1.000000
4.500000 1.696755 0.000000 1.000000
4.600000 1.693129 0.000000 1.000000
4.700000 1.690529 0.000000 1.000000
4.800000 1.687704 0.000000 1.000000
4.900000 1.684567 0.000000 1.000000
5.000000 1.681395 0.000000 1.000000
5.100000 1.681188 0.400693 1.009478
5.200000 1.680793 0.400078 1.018581
5.300000 1.680126 0.397659 1.027280
5.400000 1.678662 0.386256 1.035356
5.500000 1.678279 0.381929 1.043030
5.600000 1.680466 0.399106 1.050881
5.700000 1.685021 0.375419 1.057859
5.800000 1.691045 0.251769 1.061730
5.900000 1.693883 0.183842 1.064065
6.000000 1.692716 0.211297 1.066872
6.100000 1.690581 0.263004 1.070646
6.200000 1.690241 0.271176 1.074469
6.300000 1.690113 0.274221 1.078235
6.400000 1.687261 0.337522 1.083208
6.500000 1.684237 0.385089 1.089065
6.600000 1.683117 0.394996 1.094965
6.700000 1.685501 0.368481 1.100120
6.800000 1.690233 0.271357 1.103187
6.900000 1.692063 0.227055 1.105355
7.000000 1.689980 0.277407 1.108374
7.100000 1.685744 0.364713 1.112981
7.200000 1.682498 0.398395 1.118138
7.300000 1.680498 0.399220 1.123172
7.400000 1.677271 0.368191 1.127464
7.500000 1.674906 0.324807 1.130837
7.600000 1.671799 0.253077 1.132878
7.700000 1.672070 0.259641 1.134975
7.800000 1.674434 0.314676 1.137948
7.900000 1.679260 0.391921 1.142221
8.000000 1.681945 0.400176 1.146540
8.100000 1.683006 0.395714 1.150673
8.200000 1.684999 0.375718 1.154352
8.300000 1.687316 0.336423 1.157276
8.400000 1.688975 0.300834 1.159555
8.500000 1.690450 0.266159 1.161245
8.600000 1.690764 0.258582 1.162784
8.700000 1.688668 0.307783 1.165030
8.800000 1.688037 0.321570 1.167437
8.900000 1.688103 0.320157 1.169769
9.000000 1.688313 0.315609 1.171982
9.100000 1.687258 0.337577 1.174477
9.200000 1.683906 0.388518 1.177706
9.300000 1.678752 0.387193 1.180846
9.400000 1.673205 0.286745 1.182438
9.500000 1.669913 0.207443 1.182939
9.600000 1.668724 0.179664 1.183082
9.700000 1.667402 0.150729 1.182874
9.800000 1.665322 0.110254 1.182204
9.900000 1.666254 0.127540 1.181742
10.000000 1.669552 0.198868 1.182121
10.100000 1.670412 0.607524 1.188531
10.200000 1.671886 0.634229 1.195298
10.300000 1.674693 0.661707 1.202440
10.400000 1.680530 0.612712 1.208564
10.500000 1.688147 0.388381 1.211074
10.600001 1.694575 0.185257 1.211003
10.700001 1.700007 0.074730 1.209768
10.800001 1.700218 0.071751 1.208526
10.900001 1.697584 0.115866 1.207747
11.000001 1.694751 0.180664 1.207659
11.100001 1.690926 0.294363 1.208861
11.200001 1.686456 0.446138 1.211989
11.300001 1.681290 0.596510 1.217285
11.400001 1.677679 0.654208 1.223427
11.500001 1.675891 0.663243 1.229614
11.600001 1.672800 0.646721 1.235423
11.700001 1.667171 0.524543 1.239272
11.800001 1.662684 0.377482 1.241115
11.900001 1.663045 0.389790 1.243078
12.000001 1.664596 0.442407 1.245668
12.100001 1.667923 0.546305 1.249612
12.200001 1.672073 0.637036 1.254826
12.300001 1.676024 0.663036 1.260357
12.400001 1.680089 0.621188 1.265163
12.500001 1.685735 0.470124 1.267822
12.600001 1.694277 0.193224 1.267392
12.700001 1.699611 0.080560 1.265958
12.800001 1.697792 0.111819 1.264814
12.900001 1.693597 0.212095 1.264594
13.000001 1.689195 0.352406 1.265799
13.100001 1.685156 0.488917 1.268563
13.200001 1.682260 0.573180 1.272362
13.300001 1.679757 0.627091 1.276838
13.400001 1.677391 0.656570 1.281663
13.500001 1.674029 0.658196 1.286440
13.600001 1.669913 0.596774 1.290307
13.700001 1.666602 0.507296 1.292991
13.800001 1.666924 0.517114 1.295755
13.900001 1.669661 0.591047 1.299399
14.000001 1.672868 0.647511 1.303735
14.100001 1.675874 0.663264 1.308224
14.200001 1.677739 0.653674 1.312520
14.300001 1.678403 0.646757 1.316665
14.400001 1.681942 0.581154 1.319916
14.500001 1.685956 0.462820 1.321756
14.600001 1.688513 0.375808 1.322670
14.700001 1.689876 0.329263 1.323125
14.800001 1.688898 0.362579 1.323889
14.900001 1.687816 0.399794 1.325007
15.000001 1.689194 0.352423 1.325653
15.100001 1.690892 0.671045 1.329801
15.200001 1.688979 0.740840 1.334820
15.300001 1.687200 0.794425 1.340524
15.400001 1.687385 0.789422 1.346083
15.500001 1.688834 0.745678 1.350966
15.600001 1.687583 0.783909 1.356310
15.700001 1.686459 0.813036 1.361996
15.800001 1.685513 0.833468 1.367904
15.900001 1.685172 0.839863 1.373830
16.000001 1.686237 0.818183 1.379374
16.100001 1.688149 0.767356 1.384156
16.200001 1.692477 0.606245 1.386913
16.300001 1.698004 0.366366 1.387251
16.400001 1.702035 0.216900 1.386372
16.500001 1.704369 0.150073 1.385020
16.600001 1.706225 0.108191 1.383399
16.700001 1.707904 0.078245 1.381601
16.800001 1.709587 0.055191 1.379679
16.900001 1.710140 0.048941 1.377741
17.000001 1.708142 0.074582 1.375984
17.100001 1.707690 0.081665 1.374293
17.200001 1.705251 0.128975 1.372925
17.300001 1.700427 0.271787 1.372577
17.400001 1.692159 0.619642 1.375352
17.500001 1.684808 0.846127 1.380780
17.600001 1.683642 0.862068 1.386358
17.700001 1.684799 0.846267 1.391664
